video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,comment_count,thumbnail_link,description
"5WeseXWeS1c","Our Indian Wedding | Dhruv x Juli","2022-05-13T14:59:55Z","UCjNgqJ_FMLntYVzq7daw1TQ","Dhruv Rathee Vlogs","22","22.14.05","Dhruv rathee|Dhruv Rathee vlogs|Dhruv Rathee vlog|vlog|Dhruv Rathee girlfriend|dhruv|rathee|travel|travel vlog|indian vlogger|flying beast|Europe travel|Europe trip|Tourism|indian wedding|european wedding|Dhruv Rathee marriage|dhruv Juli wedding|haldi function|haldi ceremony|indogerman couple|indian white couple|indian white marriage|interracial relationship|indogerman|foreign bhabhi","2132946","115067","11372","https://i.ytimg.com/vi/5WeseXWeS1c/default.jpg","A small vlog of all four functions of our Indian wedding. After India opened up its borders for tourists again, Juli's family flew all the way from Germany to attend celebrations in India. We had the most wonderful days celebrating with our loved ones and will cherish this memory forever. Hope you enjoy it :) Join my Course: https://nasacademy.com/dhruvNote: There's a 33% Discount for first 1000 people. It is automatically applied if you are among the first 1000 people to purchase it. Subscribe for more such videos!---------------------------------------------------- LISTEN TO MY PODCAST: Learn about how India works, only on Maha Bharat with Dhruv Rathee: https://spoti.fi/3IhBW51MY FAVOURITE EQUIPMENT: 🎥 Studio Camera: https://amzn.to/2McQ8Vs🔎 Studio Camera Lens: https://amzn.to/365fYSs📸 Vlogging Camera: https://amzn.to/2Y6hoaP🥢 Vlogging Tripod: https://amzn.to/2KKdcuq🎙 Podcast Mic: https://amzn.to/3qLPkpq📖 MY FAVOURITE BOOKS: Sapiens - https://amzn.to/38QX56dHomo Deus - https://amzn.to/3o1nzIBMahatma Gandhi - https://amzn.to/3n5fQYNJuli’s Hindi Learning Book - https://amzn.to/3bhAcvxINSTAGRAM:🙋🏼‍♀️ Follow Juli: https://instagram.com/juli_lbr🙋🏻‍♂️ Follow Dhruv: http://www.instagram.com/dhruvrathee YOUTUBE CHANNELS:▶️ Main Channel: http://www.youtube.com/dhruvrathee 🎦 Vlog Channel: http://www.youtube.com/dhruvratheevlogs----------------------------------------------------"
"l8fPnlns2uk","Spiciest Momos Ever 🥵 | #shorts #sosaute","2022-05-12T11:00:21Z","UCm3uwvJw2KHp4aWRjj_IWTQ","So Saute","26","22.14.05","spicy momos|spicy momos challenge|food challenge|spicy food challenge|asmr eating|spicy momos eating challenge|street food|eating spicy food|spicy food|momos|spicy asmr|momos with peri peri|mcdonald's peri peri|momos recipe|momo challenge|eating spicy momo|shorts|eating challenge|momo eating challenge|food eating videos|asmr eating show|momo eating|asmr food|chicken momo|chinese food|indian food|spicy food eating|so saute|so saute shorts","5861257","263198","2368","https://i.ytimg.com/vi/l8fPnlns2uk/default.jpg","Have you guys ever tried Spicy momos like these.. comment below your views 😃Don't Forget to LIKE, SHARE, and SUBSCRIBE Subscribe to my channelhttps://bit.ly/sosauteFollow me on INSTAGRAM https://www.instagram.com/sooosaute/Business Mail ID:sosaute@qyuki.com#sosaute #gitsreview #kulfirecipe"
"QWvi4r1lacQ","Big Men Chapter 2 (Official Video) @R Nait  - Shipra Goyal - Laddi Gill - Isha Sharma - Tru Makers","2022-05-13T04:30:02Z","UC3fryLB2yC_5ImR9mEl1v-A","R Nait","10","22.14.05","r nait|r nait new song|r nait all song|r nait punjabi song|punjabi gane","6165327","194562","13406","https://i.ytimg.com/vi/QWvi4r1lacQ/default.jpg","After the immense success of Big Men Chapter 1, R Nait Music and Rajchet Sharma present the official video of Big Men Chapter 2. Listen to Big Men Chapter 2 on all audio streaming platforms:Spotify: https://open.spotify.com/album/3KTSaC0CHlDgub38pTOuhgApple Music: https://music.apple.com/in/album/big-men-chapter-2-single/1623141457Amazon: https://music.amazon.in/albums/B09ZTYMJK8Wynk: https://wynk.in/music/album/big-men-chapter-2/bl_3616847104954Resso: https://m.resso.com/ZSdHWvWPh/Youtube Music: https://music.youtube.com/playlist?list=OLAK5uy_mZ6TByxr26RyUISBN3xoYQdsHrlnY9fIATrack CreditsSong: Big Men Chapter 2Singer/Lyrics: R NaitFemale Vocal: Shipra GoyalFemale Lead: Isha SharmaMusic: Laddi GillMix and Master: MJGuitar/ Mandolin: Gursimran PansearVideo: Tru MakersDop: Mintu PlahaEdit & DI - ArshpreetStill Making  K Raj FamousFilms And Rajan MADAANLine Producer: Kuldeep ProductionsMakeup: JimmyStylist: Joy NarangHair: Hair Happy Tru BarberBgm : Apsy Singh Voiceover writer- Samar singh ChahuhanProject By: Satkaranvir Singh KhosaConceived by: Virvinder Singh KakuPublicity Design: AMEE Creative StudiosOnline Promotion: Pro mediaTeam Believe Artist Services: https://www.instagram.com/believeasd/🔔 Subscribe To Our Channel: https://music.youtube.com/channel/UC0s0StJSoY8DCI2R3sb0xlwEnjoy & stay connected with us!► Like us on Facebook: https://www.facebook.com/OfficialRNait1► Follow us on Twitter: https://twitter.com/RNaitOfficial► Follow us on Instagram: https://instagram.com/official_rnait► Follow on Snapchat: https://www.snapchat.com/add/r-naitFor Licensing inquiries: Email:- sync-india@believedigital.com"
"OWhCEhF6OdA","Mere HumSafar Episode 19 | Presented by Sensodyne (Subtitle Eng) - 12th May 2022 | ARY Digital Drama","2022-05-12T15:50:29Z","UC4JCksJF76g_MdzPVBJoC3Q","ARY Digital","24","22.14.05","Pakistani Drama|top pakistani dramas|best pakistani dramas|ary digital drama|pakistani dramas ost|ary digital|Mere humsafar new episode|new drama pakistani 2022|ary|new drama pakistani 2021|Mere HumSafar Ep 19|Mere HumSafar Episode 19|drama Mere HumSafar Episode 19|watch new episode Mere HumSafar|watch latest episode Mere HumSafar Ep 19|Mere HumSafar drama|Mere HumSafar Episode 19 12th May 2022|hania amir|farhan saeed|mere hamsafar.","13339807","356651","13379","https://i.ytimg.com/vi/OWhCEhF6OdA/default.jpg","Mere HumSafar Episode 19 | 12th May 2022 | ARY Digital DramaSubscribe: https://www.youtube.com/arydigitalasiaMere Humsafar is the life story of Hala, born to a Pakistani father and foreign mother who leaves them after her birth.Written By: Saira RazaDirected By: Qasim Ali MureedCast:Farhan SaeedHania AamirWaseem AbbasAly KhanSamina AhmedSaba HameedAamir QureshiTara MehmoodZoya NasirUmer Shehzad.Watch Mere HumSafar every Thursday at 8: 00 PM on ARY Digital#MereHumSafar #HaniaAmir #FarhanSaeedSubscribe: https://www.youtube.com/arydigitalasiaDownload  ARY ZAP: https://l.ead.me/bb9zI1Pakistani Drama Industry's biggest Platform, ARY Digital, is the Hub of exceptional and uninterrupted entertainment. You can watch quality dramas with relatable stories, Original Sound Tracks, Telefilms, and a lot more impressive content in HD. Subscribe to the YouTube channel of ARY Digital to be entertained by the content you always wanted to watch.#ARYDigital #entertainment #ARYNetwork"
"IpaeGwcdF88","ആണും പെണ്ണും എന്ന വേർതിരിവ് ആദ്യം മാറേണ്ടത് വീട്ടിൽ നിന്നാണ്.... #shorts","2022-05-13T10:30:03Z","UC71fc__9LvohNOAnT5g4s8w","Vishnu Porkulam","24","22.14.05","[none]","589075","65685","391","https://i.ytimg.com/vi/IpaeGwcdF88/default.jpg",""
"WYw9cABcxEg","Apne papa ka name comment Karo 🙏 papa sansar hai #littleglove #ashortaday #shorts","2022-05-12T07:00:16Z","UC2MRRqb_L2E53UmTaywdhkA","LittleGlove","24","22.14.05","[none]","3162213","216144","10179","https://i.ytimg.com/vi/WYw9cABcxEg/default.jpg",""
"rJk9BmoaTko","Dooola Teerindi 😬 Biryani 🥘 Part 3 #melodymocktail #teluguvlogsfromusa #telugucomedy #nri #usa","2022-05-14T03:39:24Z","UCmQkxAxAdKSj2U_a3RvV97A","Melody Mocktail","24","22.14.05","[none]","278023","32169","196","https://i.ytimg.com/vi/rJk9BmoaTko/default.jpg",""
"1i7xUiBzwOA","Is this relatable 😂#malayalam #comedy #shorts","2022-05-13T12:56:55Z","UCd4B3p421zEIwEmSyQbgsWw","Babithababi","24","22.14.05","[none]","569861","47087","391","https://i.ytimg.com/vi/1i7xUiBzwOA/default.jpg",""
"QcaHDyzKNHo","Chinti ka Magical Bag🎒✨ ~ PART - 3 ~ Brother sister story | Abhay Bhadoriya #ytshorts #shorts","2022-05-13T07:45:12Z","UCC8-GatMM-uWI15810eqIpg","Abhay Bhadoriya","24","22.14.05","[none]","2316511","178263","493","https://i.ytimg.com/vi/QcaHDyzKNHo/default.jpg","@Aarna Bhadoriya PART 4 COMING TOMORROW#AbhayBhadoriya #AarnaBhadoriya #youtubeshorts #funnyshorts #shorts #comedyvideos #masti #fun #comedy #india #memes #subscribe #jokes #trending #foryou #explore #youtube #vlogger #icecream #indians #americans #restaurant #japanese #comedyshorts #jolochip #jolochipchallenge #naughtykids #funny #magical #magic #stories #magicalstories #toy #teddy #future #past #timemachine #magical #magicalstories #bag #schoolbag #schoolAARNA'S NEW YOUTUBE CHANNELhttps://youtube.com/channel/UCteLBk_FiTgiXSKwLM3SN6QGO AND SUBSCRIBE HER NEW YOUTUBE CHANNELFOLLOW US ON OUR SOCIAL MEDIA**Instagram:-abhay_bhadoriya18https://instagram.com/abhay_bhadoriya18?igshid=ak7me0byu01jaarna_bhadoriya1https://instagram.com/aarna_bhadoriya1?igshid=1jsjr2s1y9kdk*Snapchat:-aarna8888https://www.snapchat.com/add/aarna8888abhay_bhadoriya.https://www.snapchat.com/add/abhay_bhadoriya*Moj app:-Abhay_bhadoriya18https://mojapp.in/@abhay_bhadoriya18?referrer=iOS&h=SmHCBAl-gUgv4t Aarna_bhadoriya1https://mojapp.in/@aarna_bhadoriya1?referrer=iOS&h=SqQOlN6-1JKqdbX*YouTube:- Abhay Bhadoriyahttps://www.youtube.com/channel/UCC8-GatMM-uWI15810eqIpgTags:If You Get Magical Pencil,If Diamond Will Decide your Life, If You Get Limited Money Everyday,Would You Rather Will Decide Your Life, If You Can Control the Time, If You Have to Charge Yourself, Two Options Will Decide Your Life,If you Don’t get Any Superpower, funny YouTube shorts, trending shorts, 🇯🇵 , 🇮🇳 , 🇺🇸. trending, shorts,magical brush , trendingshorts , most viral videos , trending page , restaurants , indians , memes , jokes , hospitals , indian hospital , patient , funny doctor , comedy doctor vs patient , doctor patient jokes , birthday gifts , kids , childrens , mother , mom , indian moms , birthday gift ideas , friends , gifts , beaches , indian beaches , shararti  , jolo chip , jolo chip challenge , magical fan , if you get magical fan , MAGICAL TOYS , MAGICAL STORIES , CHILDRENS STORY"
"MQnrlaUIGho","Playing RCB v MI - The Ultimate IPL Battle | SlayyPop","2022-05-13T13:30:10Z","UCSfxFZFzcpYMbOB3A1rWHAg","SlayyPop","20","22.14.05","mumbai indians|royal challengers bangalore|ipl|slayy point|slayypop|cricket game|funny game|abhyudaya|gautami","1137676","114880","3673","https://i.ytimg.com/vi/MQnrlaUIGho/default.jpg","Playing IPL in Cricket 22.Instagram -  @Abhyudaya_Mohan & @GautamiKawalehttps://www.instagram.com/abhyudaya_mohan/https://www.instagram.com/gautamikawale/SlayyPop videos edited by - Kshitij"
"H_zCTBc6Z8g","Bagha is No More in Minecraft .. R.I.P Bagha 😭😭| Carry depie","2022-05-13T06:55:29Z","UClqifC6Nd7v-IfTqce4k62A","Carry Depie","20","22.14.05","minecraft|minecraft java edition|minecraft hindi gameplay|minecraft bedrock|mythpat minecraft|andreobee minecraft|epicdipic minecraft|chapati hindustani gamer minecraft|techno gamerz minecraft|beastboyshub minecraft|live insaan minecraft|minecraft tiktok hack|hindustani gamer loggy minecraft|herobrine smp|carry depie|carry depie new video|proboiz 95 minecraft|jethiya|carry dipic|babuji|giant alex|chapati bhai|bagha in minecraft|bagha minecraft|herobrine","875890","27227","1489","https://i.ytimg.com/vi/H_zCTBc6Z8g/default.jpg","in this video bagha is no more in minecraft....✔️Business Email : umairq7850@gmail.com✔️ Instagram:- https://www.instagram.com/carrydepieVoice Recorder :- Redmi Note 9 ProEdited By:- Adobe Premiere Pro#minecraft#carrydepie#chapatihindustanigamer"
"D2fGtAzEC-Y","Rishtey A Grand Celebration | New Hindi Dubbed Movie 2022 | Naga Chaitanya, Rakul Preet Singh","2022-05-11T14:30:02Z","UC3ar28GS6o1p0m_wabfk2zw","Pen Movies","1","22.14.05","Rishtey A Grand Celebration full movie|Rishtey A Grand Celebration new hindi dubbed movie|Rishtey A Grand Celebration movie hindi dubbed|Rarandoi Veduka Chudham|Rarandoi Veduka Chudham full movie|Rarandoi Veduka Chudham trailer|Rarandoi Veduka Chudham movies songs|Naga Chaitanya movies|Naga Chaitanya hindi dubbed movies|Rakul Preet Singh movieds Rakul Preet Singh south movies|rishtey a grand celebration hindi dubbed movie","5216150","100260","4396","https://i.ytimg.com/vi/D2fGtAzEC-Y/default.jpg","Rishtey A Grand Celebration | New Hindi Dubbed Movie 2022 | Naga Chaitanya, Rakul Preet SinghA young woman, who dreams of marrying a prince, falls in love with a charming man from another village. However, an old family rivalry resurfaces and becomes an obstacle in their relationship.#RishteyAGrandCelebration #NagaChaitanya #RakulPreetSingh #RarandoiVedukaChudhamEnjoy Super Hit 4K Movies Collection :- Pralay The Destroyer:  https://youtu.be/Tmd__luCPu0Aravind Sametha:  https://youtu.be/4jtbe0I1e1cTholi Prema:  https://youtu.be/J4nBcaYMuI4For your favorite Bollywood Movies, Subscribe now: http://bit.ly/2VXistYSUBSCRIBE for the best Bollywood clips, movies and scenes all in your PEN Multiplex channel http://bit.ly/2QxELp3For your favorite Gujarati Movies, Subscribe now: http://bit.ly/2VZm9Q6For Action-Packed Movies, Click on the below link now...Pen Action: http://bit.ly/2XaSS6tDownload our App for latest news & gossips: http://bit.ly/2HHJstALog On To Our Official Website: http://penindia.in/Enjoy & stay connected with us! Like us on Facebook: https://www.facebook.com/PenMoviesFollow us on Twitter: https://twitter.com/penmoviesFollow us on Instagram: https://www.instagram.com/penmovies"
"EqyFoFfIo6k","Watch till the end 😂🧞‍♂️🔥 #shorts #funny","2022-05-11T15:43:41Z","UC5apxzE3aEOpvP0XkeuW8mw","Bobby chourasiya","22","22.14.05","[none]","11813696","939792","269","https://i.ytimg.com/vi/EqyFoFfIo6k/default.jpg",""
"Z0xQaDIwUp0","Kutty laksarul எங்க வீட்டு சிங்ககுட்டி வந்துட்டாங்க🥰😍😍😍😍😍","2022-05-13T13:23:48Z","UCREVIdlxZ-1NCcreVLUKkIQ","Laksh Arul channel","24","22.14.05","#InShot","696240","35070","0","https://i.ytimg.com/vi/Z0xQaDIwUp0/default.jpg","Created by InShot:https://inshotapp.page.link/YTShare"
"jAsxtJ1jpGU","Chaddi Gang | Part 2 | Vinayak Mali | Agri Koli Comedy","2022-05-14T03:19:10Z","UCSB-L3HN2tJoizsxR45vUFQ","Vinayak Mali","22","22.14.05","[none]","576310","42375","1227","https://i.ytimg.com/vi/jAsxtJ1jpGU/default.jpg","All the characters in this video are fictional The story is also fictional Part 1 link https://www.youtube.com/watch?v=zAA9fmbok_YCameramanVikrant MumbaikarmusicGajar Tujha Morya - Official Song | Rohit Raut | Sachin Kamble | Kunal - Karan | Ganapati Song 2021https://www.youtube.com/watch?v=5OQEb...Armutya | Official Song | Vinayak Mali | Nagesh Morvekar, J-SUBODH | Kunal Karanhttps://www.youtube.com/watch?v=JIhjcq1hqNUCastRaju bholeSirin thombareRam shilotresujit raikarganesh takpirvaibhav chaudharisandeep patilJoy  pragati josisunaina raam shilotrereshma shelepreeti gharatsadanand mhatre sirprabhakar patil sirvasudev mhatrekalmaakar patilrohit patilg bha lilabai patilminakshi patilग,भा,गंगुबाई पाटीलramkrushna patilharsh taresagar mohitegaurav rathorrohit patil shubham patilchiraag patiljinesh patilom patildeep madhviyash patiltanmay patilkunaal patilsagar patilharesh patilnishant patiluday patilvinay kenipraful daivihilkarlokesh vadgharchandrakant nivas ,sarpanch shushma jalander patiltai bai nivas, sunder gauru patillakshuman s ,patilThumbnail byabhi creation managing team Kamlaakar patilHarsh mhatreMayur madhviomkar swamirohanother musicamit phuloreakshay patilViren patilDj owns LocationBhiwandi"
"SUVQO6rL-Cg","ರಥ ರಹಸ್ಯ..! ಸಾಗರದಲ್ಲಿ ತೇಲಿಬಂದಿದ್ದು ಹೇಗೆ ಚಿನ್ನದ ರಥ..? Mysterious golden chariot in Srikakulam","2022-05-13T14:35:31Z","UChYmSuQtdcVimTk7jmpq5rg","Media Masters","27","22.14.05","[none]","435587","14439","163","https://i.ytimg.com/vi/SUVQO6rL-Cg/default.jpg","Media Masters is a unique YouTube channel in Kannada. Unveil the hidden secrets, Indian and world history, easy and traditional health tips, and the science behind Indian practices.               Please subscribe to get instant updates on unknown facts."
"MKcr494pZe8","నాన్న...😢","2022-05-13T11:13:13Z","UClUKCxS9NRJIDTldf1cH_GA","Charanprasad1430","22","22.14.05","[none]","654819","51141","288","https://i.ytimg.com/vi/MKcr494pZe8/default.jpg",""
"QNu4Dhshn80","[Hindi] Round 4 - Day 2 | iQOO BMOC Powered By Loco","2022-05-12T20:07:09Z","UCe31NPEeRGO0hcznx6Tdb-g","BATTLEGROUNDS MOBILE INDIA","20","22.14.05","BATTLEGROUNDS MOBILE INDIA|BATTLEGROUNDSMOBILEINDIA|BATTLEGROUNDS MOBILE|BATTLEGROUNDS|BATTLEGROUNDS MOBILE INDIA OFFICIAL CHANNEL|BATTLEGROUNDS MOBILE INDIA YOUTUBE|BGMI|BATTLEGROUNDS MOBILE INDIA Release date|BATTLEGROUNDS MOBILE INDIA Teaser","3087144","137611","2656","https://i.ytimg.com/vi/QNu4Dhshn80/default.jpg","Can challengers defeat the pros? or will the pros maintain their integrity at the top by defeating the challengers?Official broadcast of Round 4 - Day 2 of iQOO BMOC Powered By Loco.Schedule for the day:05:12 PM - Erangel05:53 PM - Miramar06:41 PM - Sanhok07:33 PM - Erangel08:22 PM - Miramar09:03 PM - ErangelDownload LOCO now!: https://loco.onelink.me/65Kg/BGMIYTC*Contest T&C - https://bit.ly/3stR9e1Be sure to also follow us on:iQOO Esports - https://www.instagram.com/iqooesports/Loco Facebook: https://www.facebook.com/getloconowLoco Instagram: https://www.instagram.com/getloconow/Loco Twitter: https://twitter.com/getloconowBGMI YouTube: https://www.youtube.com/channel/UCe31NPEeRGO0hcznx6Tdb-gBGMI Esports: https://www.youtube.com/channel/UCugG6-k5QGbq_iDEPAnG4NQFacebook: https://www.facebook.com/BattlegroundsMobileINBGMI Instagram: https://www.instagram.com/battlegroundsmobilein_official/BGMI Esports Instagram: https://instagram.com/bgmiofficial_esports?utm_medium=copy_linkWebsite: https://esports.battlegroundsmobileindia.com#CHALLENGEEVERYTHING #BATTLEGROUNDSMOBILEINDIA #INDIAKABATTLEGROUNDS #INDIAKAGAME #PLAYNOW #BMOC #BGMI #iQOO #getloconow"
